Transaction_Amount,Transaction_Hour,If_tran_amount_less_than_10k,Is_Business_Hour,Is_Night_Hour,Is_Round_Amount
2939.4949452616324,11,1,1,0,0
7562.001944772875,11,1,1,0,0
9291.298236491464,12,1,1,0,0
7870.878767443026,12,1,1,0,0
2597.7428454668143,4,1,0,1,0
2239.528406065804,7,1,0,0,0
5878.180804952772,22,1,0,1,0
5755.496832772284,19,1,0,0,0
5401.334941195105,13,1,1,0,0
4648.063560450862,8,1,0,0,0
6670.306436509297,0,1,0,1,0
6190.83515016597,19,1,0,0,0
944.8763643104955,16,1,1,0,0
491.5797574633075,10,1,1,0,0
1250.9931612192256,0,1,0,1,0
3417.3415383112456,9,1,1,0,0
4796.612027280936,11,1,1,0,0
8185.299938939291,16,1,1,0,0
6921.490797638071,17,1,1,0,0
2218.333324434606,17,1,1,0,0
8967.679926714367,12,1,1,0,0
853.3137909206848,0,1,0,1,0
2804.9960577552743,19,1,0,0,0
8844.278690417807,12,1,1,0,0
1767.393015654829,11,1,1,0,0
5290.939276073715,15,1,1,0,0
3881.220470037702,9,1,1,0,0
29847.03704404461,8,0,0,0,0
3446.697568316621,0,1,0,1,0
3697.335522862328,19,1,0,0,0
1361.2125017130518,9,1,1,0,0
4901.736727603542,16,1,1,0,0
260.79384433038217,14,1,1,0,0
6869.630366474507,7,1,0,0,0
867.0104192727231,14,1,1,0,0
1036.0132569216692,16,1,1,0,0
4941.090116047454,9,1,1,0,0
9595.471574270514,10,1,1,0,0
5030.985644747221,12,1,1,0,0
2445.402983250915,12,1,1,0,0
7154.238576342179,7,1,0,0,0
8854.115593487775,21,1,0,0,0
6956.304301086802,4,1,0,1,0
137.8134143973142,17,1,1,0,0
141.4515044731549,10,1,1,0,0
8452.071319038838,2,1,0,1,0
197.2829428883299,12,1,1,0,0
8725.331230576456,1,1,0,1,0
4122.621045841592,22,1,0,1,0
4616.285202150911,16,1,1,0,0
9344.42879850873,13,1,1,0,0
3486.1453336751406,0,1,0,1,0
7323.086616694041,17,1,1,0,0
1936.5216290761623,21,1,0,0,0
267.7649347419623,13,1,1,0,0
2091.050635102145,17,1,1,0,0
1298.026479802926,7,1,0,0,0
9513.368442119894,6,1,0,0,0
4708.954781493223,5,1,0,1,0
4307.098897405532,12,1,1,0,0
6017.701524661587,15,1,1,0,0
4515.011146510804,8,1,0,0,0
2147.4805579938075,17,1,1,0,0
3665.5271593300913,7,1,0,0,0
7776.94787766391,9,1,1,0,0
5834.633905486523,16,1,1,0,0
1005.6282034003756,7,1,0,0,1
2298.645215849758,0,1,0,1,0
7644.766238511101,19,1,0,0,0
4417.2165119105,8,1,0,0,0
2541.1293826474657,10,1,1,0,0
2130.677301131389,17,1,1,0,0
5324.417097572814,15,1,1,0,0
7970.796686732047,12,1,1,0,0
9630.606814201268,7,1,0,0,0
659.4488231971009,0,1,0,1,0
6445.318961417622,13,1,1,0,0
615.2017578469452,17,1,1,0,0
1212.4790688192943,8,1,0,0,0
7537.861976601524,3,1,0,1,0
4518.18463750697,4,1,0,1,0
6842.385636399365,1,1,0,1,0
2175.724056281558,15,1,1,0,0
2172.348951710095,21,1,0,0,0
2510.2312538087863,5,1,0,1,0
5359.643516671767,10,1,1,0,0
9224.172300901995,8,1,0,0,0
2672.0387374710244,12,1,1,0,0
8060.434927775469,2,1,0,1,0
4595.102177844235,16,1,1,0,0
2592.713735188395,9,1,1,0,0
1160.8957402524431,3,1,0,1,0
1554.7838622136876,12,1,1,0,0
33643.815221424564,17,0,1,0,0
3750.010314005904,21,1,0,0,0
3229.086883003461,23,1,0,1,0
3552.974465763876,14,1,1,0,0
1641.7853147458795,11,1,1,0,0
9214.71064054751,16,1,1,0,0
7228.382090464448,15,1,1,0,0
9601.681884060494,15,1,1,0,0
8736.50940651329,7,1,0,0,0
7734.354446559706,0,1,0,1,0
9506.140726861891,16,1,1,0,0
967.5755502152376,16,1,1,0,0
8055.549889224334,11,1,1,0,0
7678.147283356507,7,1,0,0,0
14095.77851172706,9,0,1,0,0
8069.658291895194,15,1,1,0,0
9270.26142402113,1,1,0,1,0
1756.3135883064967,11,1,1,0,0
5457.997862314815,15,1,1,0,0
2846.247247794892,13,1,1,0,0
4141.143204009011,14,1,1,0,0
1713.7262076535585,9,1,1,0,0
8596.724258634498,11,1,1,0,0
2890.709802057194,6,1,0,0,0
2807.124227696925,17,1,1,0,0
3984.814118376668,13,1,1,0,0
869.2752296596906,10,1,1,0,0
1711.4680021524646,10,1,1,0,0
8095.445751167121,22,1,0,1,0
8972.828267540564,10,1,1,0,0
7792.977320765697,16,1,1,0,0
2943.378778383755,17,1,1,0,0
2093.3000793640103,10,1,1,0,0
28427.39893928535,9,0,1,0,0
14524.230260068794,23,0,0,1,0
2412.4831276430587,17,1,1,0,0
6640.540464387491,15,1,1,0,0
1508.126500634555,15,1,1,0,0
9640.831028101798,14,1,1,0,0
4691.25345445165,6,1,0,0,0
9353.54082766106,9,1,1,0,0
3429.265279882032,18,1,0,0,0
368.3287514763715,17,1,1,0,0
6164.962327933937,14,1,1,0,0
47543.42383114021,11,0,1,0,0
4784.304866339724,6,1,0,0,0
6172.064878722972,13,1,1,0,0
1418.3698619828142,11,1,1,0,0
8830.20287945767,9,1,1,0,0
28911.73381206332,7,0,0,0,0
4396.357705755191,21,1,0,0,0
5614.144040909573,9,1,1,0,0
9410.37874361808,10,1,1,0,0
5001.756233191463,13,1,1,0,1
8475.783560038763,16,1,1,0,0
3831.37290687716,15,1,1,0,0
4846.12482870453,12,1,1,0,0
44409.91243909858,15,0,1,0,0
7601.91864748679,5,1,0,1,0
3642.00161864002,8,1,0,0,0
3734.612124755029,16,1,1,0,0
9107.527181014626,1,1,0,1,0
8396.896097412573,17,1,1,0,0
3218.2669161035733,8,1,0,0,0
8113.399623701568,18,1,0,0,0
2043.1172985772523,6,1,0,0,0
8224.464088234914,12,1,1,0,0
5872.16389131371,11,1,1,0,0
2494.507005934247,12,1,1,0,0
6521.947680446785,12,1,1,0,0
1246.987820239259,15,1,1,0,0
7801.273233580703,18,1,0,0,0
6284.735457752295,4,1,0,1,0
5865.401893593533,17,1,1,0,0
3382.675189318448,11,1,1,0,0
1039.2589942308414,19,1,0,0,0
4332.228540731283,10,1,1,0,0
5300.125499797691,5,1,0,1,0
8698.500739592591,21,1,0,0,0
9699.294241067177,9,1,1,0,0
20779.60200533453,5,0,0,1,0
2719.622131534112,4,1,0,1,0
1283.8634405432483,5,1,0,1,0
8146.907089378637,10,1,1,0,0
2395.178317826316,23,1,0,1,0
25819.56304734281,7,0,0,0,0
9151.05604195552,12,1,1,0,0
3101.4579100270216,11,1,1,0,0
4150.637576834148,16,1,1,0,0
2868.491505953241,17,1,1,0,0
3396.442559584166,1,1,0,1,0
8949.60413936791,5,1,0,1,0
2426.5748269391825,15,1,1,0,0
9899.616340428069,13,1,1,0,0
1256.2438624583908,13,1,1,0,0
9983.37179461144,14,1,1,0,0
4139.192529406282,7,1,0,0,0
5642.381812104363,15,1,1,0,0
8178.145838674689,10,1,1,0,0
4936.700161266172,21,1,0,0,0
2813.034662898349,11,1,1,0,0
1150.5810611399834,16,1,1,0,0
11903.327701844495,2,0,0,1,0
8717.346439100635,4,1,0,1,0
1888.3290014405904,13,1,1,0,0
8479.031235879995,7,1,0,0,0
43961.38053133893,16,0,1,0,0
2400.3724139318174,15,1,1,0,0
7010.200338847272,16,1,1,0,0
6172.159341796795,12,1,1,0,0
4025.4848980186457,22,1,0,1,0
18446.32149727708,1,0,0,1,0
2478.72102303518,6,1,0,0,0
9071.01409257774,14,1,1,0,0
8292.22647184147,18,1,0,0,0
2912.346973202359,12,1,1,0,0
5249.066047718493,14,1,1,0,0
8456.83068959892,17,1,1,0,0
2412.08330721818,11,1,1,0,0
1147.2797541804368,10,1,1,0,0
8463.381471429011,10,1,1,0,0
9726.395299886204,12,1,1,0,0
8546.666221016732,1,1,0,1,0
3337.040001342915,15,1,1,0,0
1000.1700186891944,7,1,0,0,1
1998.3654636490487,19,1,0,0,0
4170.443942448321,12,1,1,0,0
4836.952333833354,15,1,1,0,0
4482.224955775648,18,1,0,0,0
4423.657199131541,12,1,1,0,0
2869.412848850817,3,1,0,1,0
6103.041261570281,14,1,1,0,0
527.3768106546186,6,1,0,0,0
9745.974736010266,14,1,1,0,0
3172.3614312812806,15,1,1,0,0
485.6437210034473,21,1,0,0,0
37988.52308617349,16,0,1,0,0
3856.288206494708,14,1,1,0,0
8085.177359912456,2,1,0,1,0
4176.925750847375,16,1,1,0,0
1792.0994475639773,9,1,1,0,0
7719.721819662306,4,1,0,1,0
9156.05957467312,13,1,1,0,0
1513.4350173753903,9,1,1,0,0
9813.46875859625,1,1,0,1,0
6342.197514657272,8,1,0,0,0
191.4824836261867,13,1,1,0,0
3599.031128209073,10,1,1,0,0
7787.63110714447,12,1,1,0,0
989.6909553362544,11,1,1,0,0
2405.495300791219,17,1,1,0,0
7308.613634908798,22,1,0,1,0
4260.900017646244,15,1,1,0,0
2354.494637685672,17,1,1,0,0
4194.875017950166,10,1,1,0,0
1730.7019539795804,1,1,0,1,0
7742.151502992595,14,1,1,0,0
8130.371297615041,17,1,1,0,0
5768.23899829914,10,1,1,0,0
1720.7529540459134,8,1,0,0,0
4274.615455120335,16,1,1,0,0
1217.1827745116334,10,1,1,0,0
9668.282034440612,14,1,1,0,0
9942.875666285892,15,1,1,0,0
430.88925108980095,15,1,1,0,0
5861.912227998689,19,1,0,0,0
1960.2238496908824,12,1,1,0,0
2544.7106180114515,10,1,1,0,0
1679.3327884404514,9,1,1,0,0
6827.561673744832,9,1,1,0,0
2333.853707632293,10,1,1,0,0
8054.871397335757,18,1,0,0,0
20614.78932481376,10,0,1,0,0
5968.524946849782,10,1,1,0,0
1492.327405074067,12,1,1,0,0
2104.355065075685,2,1,0,1,0
4143.301800362569,14,1,1,0,0
1955.1908346219664,12,1,1,0,0
1348.364292476709,18,1,0,0,0
2279.5935161011826,20,1,0,0,0
9488.739285618389,16,1,1,0,0
2081.3265371574826,20,1,0,0,0
6550.978289501549,16,1,1,0,0
7776.726932221375,1,1,0,1,0
16197.671413517435,12,0,1,0,0
7272.7984415046785,12,1,1,0,0
8361.426151740457,13,1,1,0,0
8446.291018929449,19,1,0,0,0
8762.947690730785,17,1,1,0,0
1408.4464321055764,17,1,1,0,0
7438.214903964195,13,1,1,0,0
4365.355596728217,11,1,1,0,0
6541.52068052029,8,1,0,0,0
2619.1107016891583,8,1,0,0,0
4246.94302464552,1,1,0,1,0
5448.395368192251,10,1,1,0,0
7404.644276811498,9,1,1,0,0
5218.950397552646,0,1,0,1,0
4199.470420283848,9,1,1,0,0
4191.677010264932,13,1,1,0,0
4541.01402442395,20,1,0,0,0
14754.103139049488,18,0,0,0,0
9552.211413284958,14,1,1,0,0
4333.721009743232,12,1,1,0,0
2149.019533961987,20,1,0,0,0
5897.392266409684,17,1,1,0,0
6833.5747863834895,17,1,1,0,0
7535.911495255531,9,1,1,0,0
9900.5430621821,10,1,1,0,0
5049.094061459441,0,1,0,1,0
6721.208780771744,5,1,0,1,0
8721.723355962502,16,1,1,0,0
8570.539337784123,8,1,0,0,0
5031.57587252322,8,1,0,0,0
3082.224816263244,14,1,1,0,0
2269.9992608572807,6,1,0,0,0
6170.974388700165,10,1,1,0,0
9752.387892936336,14,1,1,0,0
9131.484758259625,12,1,1,0,0
9287.099955587566,13,1,1,0,0
6725.553306582303,20,1,0,0,0
8853.142976722718,9,1,1,0,0
9813.859898832245,2,1,0,1,0
3224.802295043089,9,1,1,0,0
7686.111326237606,20,1,0,0,0
1856.474043875476,19,1,0,0,0
1964.0066941544364,14,1,1,0,0
5549.847930837335,16,1,1,0,0
679.4538041924162,18,1,0,0,0
2840.3183648297754,17,1,1,0,0
5195.432975998364,10,1,1,0,0
9659.000777012716,18,1,0,0,0
7311.361451155811,4,1,0,1,0
670.6534161881473,7,1,0,0,0
6668.356445593418,19,1,0,0,0
3782.6070312627608,14,1,1,0,0
1933.9912479395207,19,1,0,0,0
9114.08599470556,14,1,1,0,0
4638.0126674771045,14,1,1,0,0
2588.907076503701,7,1,0,0,0
870.7016876072103,17,1,1,0,0
6655.4361353046415,16,1,1,0,0
1890.6489317497144,8,1,0,0,0
3200.189119915284,2,1,0,1,0
4821.742970328554,13,1,1,0,0
9110.03143290835,19,1,0,0,0
7248.495887778012,8,1,0,0,0
969.0157586387256,20,1,0,0,0
9627.26577263196,19,1,0,0,0
5100.635378363529,0,1,0,1,0
5870.385036305401,15,1,1,0,0
3899.5623911852026,20,1,0,0,0
3761.527505290788,11,1,1,0,0
2552.289065071958,11,1,1,0,0
264.24896578208643,17,1,1,0,0
3631.50118093984,21,1,0,0,0
7883.367895702544,8,1,0,0,0
3527.687636749724,9,1,1,0,0
7631.667324883808,8,1,0,0,0
8693.740176082925,10,1,1,0,0
8557.558039265465,15,1,1,0,0
3517.05767188419,10,1,1,0,0
4730.776076757621,15,1,1,0,0
3021.28260696424,16,1,1,0,0
7524.030226877049,9,1,1,0,0
7168.209147577412,17,1,1,0,0
8050.584894652406,18,1,0,0,0
3035.646570926508,18,1,0,0,0
3828.720083811249,12,1,1,0,0
5701.731301902312,12,1,1,0,0
43236.899632874025,11,0,1,0,0
6684.787287671685,6,1,0,0,0
34133.02262578394,13,0,1,0,0
2936.25701482959,9,1,1,0,0
1728.6366613164498,17,1,1,0,0
1709.7450825750789,4,1,0,1,0
9297.552108633066,14,1,1,0,0
9331.36074147277,23,1,0,1,0
341.54333662816987,13,1,1,0,0
2053.210994732417,10,1,1,0,0
8650.653477730568,7,1,0,0,0
9158.959183188066,13,1,1,0,0
22471.10587220088,6,0,0,0,0
4550.425610557677,10,1,1,0,0
1211.0743716447355,7,1,0,0,0
5401.447213493879,21,1,0,0,0
3264.235764265221,15,1,1,0,0
5080.519058453618,12,1,1,0,0
1879.818555787752,15,1,1,0,0
5741.337990541162,21,1,0,0,0
511.5901235214317,15,1,1,0,0
1899.2778542380613,8,1,0,0,0
7385.204295539747,10,1,1,0,0
44796.23735561284,17,0,1,0,0
8093.224085018247,11,1,1,0,0
7578.073560631738,6,1,0,0,0
5187.981953192967,23,1,0,1,0
9732.500735263124,2,1,0,1,0
29910.26254427585,12,0,1,0,0
3393.6890879762427,16,1,1,0,0
2227.6948076699014,15,1,1,0,0
2421.1571831465994,19,1,0,0,0
2114.791716606387,14,1,1,0,0
219.4802895408171,2,1,0,1,0
7242.24510867005,10,1,1,0,0
5869.204860491464,18,1,0,0,0
4353.172789302718,11,1,1,0,0
4969.595509963341,10,1,1,0,0
5073.52771565996,16,1,1,0,0
6506.853383355371,16,1,1,0,0
9509.324394627694,20,1,0,0,0
8553.369510891724,12,1,1,0,0
3689.211221474709,17,1,1,0,0
8693.303684524055,20,1,0,0,0
1145.974709507003,21,1,0,0,0
2286.2216985508253,15,1,1,0,0
15357.648776000016,2,0,0,1,0
4264.871232866738,0,1,0,1,0
830.5121943157134,10,1,1,0,0
25118.73422565137,16,0,1,0,0
5994.011121237453,19,1,0,0,0
2606.4159805198083,19,1,0,0,0
3036.166960873065,20,1,0,0,0
4411.839233333224,12,1,1,0,0
10373.798139449767,14,0,1,0,0
3230.977960034956,9,1,1,0,0
7168.407908720077,9,1,1,0,0
6328.640791589083,20,1,0,0,0
8839.97376871883,16,1,1,0,0
4577.498698446653,17,1,1,0,0
2028.263852372231,9,1,1,0,0
1740.7570704397235,19,1,0,0,0
7780.408941995492,19,1,0,0,0
4799.738390826104,12,1,1,0,0
9267.06358264101,11,1,1,0,0
5652.724980228789,21,1,0,0,0
6047.24148631289,7,1,0,0,0
8325.565844274122,15,1,1,0,0
6921.830090748363,15,1,1,0,0
2117.0841789049946,21,1,0,0,0
7714.012538413992,11,1,1,0,0
154.5019058890057,13,1,1,0,0
8274.760013840587,16,1,1,0,0
1114.8055282940306,13,1,1,0,0
3985.293714869773,22,1,0,1,0
2175.433467983722,18,1,0,0,0
6577.331512372432,2,1,0,1,0
9475.866913526908,13,1,1,0,0
2944.9976825364315,15,1,1,0,0
9368.241871920904,21,1,0,0,0
4896.29303040592,14,1,1,0,0
4042.279074912924,17,1,1,0,0
5839.157502006786,15,1,1,0,0
6624.98073599673,15,1,1,0,0
5312.763336696325,0,1,0,1,0
5454.418632993162,6,1,0,0,0
3954.719490951887,14,1,1,0,0
897.874384681777,4,1,0,1,0
5082.613447870319,3,1,0,1,0
18024.654844986107,14,0,1,0,0
8724.720052555209,12,1,1,0,0
7766.632985282809,12,1,1,0,0
495.4449875590479,13,1,1,0,0
3504.8371392345293,12,1,1,0,0
1101.4384685501086,10,1,1,0,0
3276.9399039241403,4,1,0,1,0
6537.573969148329,6,1,0,0,0
9049.042330913682,17,1,1,0,0
8935.43389388861,10,1,1,0,0
888.407132315147,10,1,1,0,0
2121.934776102388,13,1,1,0,0
4320.124792213952,7,1,0,0,0
8703.211681306087,9,1,1,0,0
226.92150850548705,16,1,1,0,0
3745.7568343238686,13,1,1,0,0
1673.031951758931,7,1,0,0,0
7429.973230207885,1,1,0,1,0
2637.0382237798844,16,1,1,0,0
2487.653228777861,12,1,1,0,0
804.6964311078067,18,1,0,0,0
8283.576154080984,17,1,1,0,0
2636.667491577929,9,1,1,0,0
4312.080521131972,8,1,0,0,0
8727.430693329743,21,1,0,0,0
3925.9013626298815,22,1,0,1,0
9139.825815998493,4,1,0,1,0
2620.9844876338607,10,1,1,0,0
5393.979916717524,13,1,1,0,0
13130.979229195034,4,0,0,1,0
3085.408424878287,7,1,0,0,0
6474.044867013803,2,1,0,1,0
9693.14693576389,16,1,1,0,0
9360.742402289929,14,1,1,0,0
4132.930617530031,5,1,0,1,0
2072.075670101221,16,1,1,0,0
8322.334705514302,17,1,1,0,0
6661.649037795556,16,1,1,0,0
1353.5809055063878,18,1,0,0,0
7688.533256704599,16,1,1,0,0
8055.761480133417,20,1,0,0,0
4269.934479558019,17,1,1,0,0
5854.947549768087,4,1,0,1,0
8901.477319082158,11,1,1,0,0
9704.575129178238,16,1,1,0,0
3288.1465309025284,11,1,1,0,0
1423.453282900019,19,1,0,0,0
14627.008945924665,7,0,0,0,0
9679.870744703394,15,1,1,0,0
3801.4444443798416,13,1,1,0,0
436.03124202082273,19,1,0,0,0
4284.174847988857,7,1,0,0,0
7751.149749091664,9,1,1,0,0
7610.522964201651,7,1,0,0,0
9848.94302852815,17,1,1,0,0
2231.841540977769,23,1,0,1,0
2531.506951509215,1,1,0,1,0
6827.688872529527,10,1,1,0,0
2947.2763848033705,15,1,1,0,0
1649.4826836024224,16,1,1,0,0
5839.73297329643,19,1,0,0,0
7266.609276058863,16,1,1,0,0
8229.647002270798,15,1,1,0,0
9466.304063619496,17,1,1,0,0
9090.553809644496,14,1,1,0,0
1316.6977959856831,9,1,1,0,0
353.83080941790683,17,1,1,0,0
4061.137046094585,15,1,1,0,0
2890.8206327887,13,1,1,0,0
2919.9568565210743,20,1,0,0,0
9836.33177727875,10,1,1,0,0
9658.57172083937,15,1,1,0,0
7999.382550635098,12,1,1,0,0
3594.8458264513933,12,1,1,0,0
14385.12777613759,14,0,1,0,0
4331.720420726169,4,1,0,1,0
5103.500212195544,11,1,1,0,0
4425.822272203981,13,1,1,0,0
5949.478402896718,16,1,1,0,0
2431.867186550968,17,1,1,0,0
1900.4309554671347,17,1,1,0,0
107.81537031177275,14,1,1,0,0
3439.383567467248,19,1,0,0,0
2006.3655797069675,11,1,1,0,1
3564.717991015996,13,1,1,0,0
5848.716946853986,3,1,0,1,0
3301.05509338154,1,1,0,1,0
7894.195013719653,16,1,1,0,0
3163.4390664280604,12,1,1,0,0
9449.09652009091,21,1,0,0,0
8292.513977095268,12,1,1,0,0
1286.801934286377,11,1,1,0,0
4377.129064264596,19,1,0,0,0
3081.888587164897,15,1,1,0,0
10734.228975165672,13,0,1,0,0
1736.1511679251355,10,1,1,0,0
388.76044821476313,1,1,0,1,0
5704.6226624369765,7,1,0,0,0
3469.469508170059,11,1,1,0,0
3753.2558624113135,14,1,1,0,0
5949.249244620406,11,1,1,0,0
1222.4188588749157,8,1,0,0,0
9411.395351943342,6,1,0,0,0
1700.6143828591958,20,1,0,0,0
6844.011612160562,0,1,0,1,0
923.8251323937076,14,1,1,0,0
8267.164111372434,3,1,0,1,0
27546.21525401498,12,0,1,0,0
6831.775912048897,11,1,1,0,0
2773.3087559393,10,1,1,0,0
12229.421060056084,16,0,1,0,0
2656.361199771389,13,1,1,0,0
952.6580025639104,16,1,1,0,0
1477.9081466210398,9,1,1,0,0
2544.668592052744,14,1,1,0,0
1441.4815313779045,0,1,0,1,0
987.9493973279584,16,1,1,0,0
7059.184674103365,11,1,1,0,0
8534.427268050655,0,1,0,1,0
7348.944326946966,12,1,1,0,0
301.3563695516765,9,1,1,0,0
6657.434281828873,12,1,1,0,0
5007.102682764849,0,1,0,1,1
21528.47873792424,6,0,0,0,0
6931.055931114909,15,1,1,0,0
5013.529481045039,8,1,0,0,0
848.4142970652159,22,1,0,1,0
9920.72055939829,17,1,1,0,0
9032.890030219569,2,1,0,1,0
8305.434278617555,17,1,1,0,0
361.7978888143102,13,1,1,0,0
1413.7532492722544,7,1,0,0,0
2315.570569129146,14,1,1,0,0
6089.900958525554,12,1,1,0,0
9550.242266745903,14,1,1,0,0
9342.487491809925,16,1,1,0,0
503.7308479981937,19,1,0,0,0
1597.365151896029,17,1,1,0,0
2562.0225843449484,16,1,1,0,0
35008.4613543006,2,0,0,1,1
4028.808102188402,13,1,1,0,0
5750.883115223461,18,1,0,0,0
488.7279315781162,12,1,1,0,0
5038.568183241289,12,1,1,0,0
7841.29603984915,13,1,1,0,0
5453.647106254271,7,1,0,0,0
6755.927664744574,11,1,1,0,0
28786.170278064943,11,0,1,0,0
5355.7520786013165,12,1,1,0,0
3896.933603581184,11,1,1,0,0
4850.914524864806,17,1,1,0,0
5107.792032277329,17,1,1,0,0
9911.578230129931,21,1,0,0,0
4973.5299265317,10,1,1,0,0
229.62202576791464,17,1,1,0,0
3900.13920037342,17,1,1,0,0
6073.924411638306,17,1,1,0,0
400.8015039389881,6,1,0,0,0
9761.560836640936,13,1,1,0,0
512.5200430630018,11,1,1,0,0
7606.047376501395,12,1,1,0,0
4545.034763740316,8,1,0,0,0
2725.497144253976,22,1,0,1,0
6514.852118428565,22,1,0,1,0
1486.0985416802916,0,1,0,1,0
9618.321312800104,20,1,0,0,0
5154.136476003457,17,1,1,0,0
1815.4404743813025,21,1,0,0,0
9652.801388687809,9,1,1,0,0
12989.83614545262,18,0,0,0,0
7786.053272900775,13,1,1,0,0
672.5846553010606,18,1,0,0,0
7607.437959365578,16,1,1,0,0
2724.925166974037,3,1,0,1,0
1873.543627154204,16,1,1,0,0
8220.080017070246,11,1,1,0,0
35811.11021294251,16,0,1,0,0
6997.001199939728,13,1,1,0,0
9366.707032675791,18,1,0,0,0
3588.159596488969,7,1,0,0,0
901.0199829243452,14,1,1,0,0
3553.4469705091105,22,1,0,1,0
1203.859389768315,3,1,0,1,0
4875.511232186221,21,1,0,0,0
4540.122696198379,10,1,1,0,0
3464.422266340087,11,1,1,0,0
5404.158248599031,1,1,0,1,0
9925.56719353337,9,1,1,0,0
4187.407865743622,12,1,1,0,0
9288.074589230006,8,1,0,0,0
6186.9249411981,23,1,0,1,0
2154.1562928149174,11,1,1,0,0
2169.478740324069,17,1,1,0,0
9205.650746869916,15,1,1,0,0
6981.235940517131,11,1,1,0,0
674.9696768530065,6,1,0,0,0
1493.8083910886005,15,1,1,0,0
4250.994001470535,8,1,0,0,0
5908.415519753608,11,1,1,0,0
9960.964809964413,15,1,1,0,0
4988.591598926716,21,1,0,0,0
1020.5143436091852,14,1,1,0,0
175.8662591946815,18,1,0,0,0
4692.991647242329,18,1,0,0,0
4811.352011504921,21,1,0,0,0
3227.4487057954184,12,1,1,0,0
8634.947236242411,1,1,0,1,0
595.5887536965207,9,1,1,0,0
1186.2786307086071,20,1,0,0,0
6077.0466774743145,13,1,1,0,0
804.3958649318114,7,1,0,0,0
1001.1684816449276,12,1,1,0,1
9189.1940756124,23,1,0,1,0
504.5584324218743,8,1,0,0,0
1362.1197943259867,17,1,1,0,0
4462.141681017082,13,1,1,0,0
9712.505568891977,11,1,1,0,0
1084.3703469247578,23,1,0,1,0
8543.940599671398,8,1,0,0,0
8049.347648766535,20,1,0,0,0
624.0128261957319,15,1,1,0,0
3961.263984835772,4,1,0,1,0
3495.025578511074,7,1,0,0,0
1385.4545758236045,9,1,1,0,0
1524.1489988326214,23,1,0,1,0
1691.362210982203,16,1,1,0,0
3580.982086312521,5,1,0,1,0
4002.091706044489,10,1,1,0,1
4082.315018277479,20,1,0,0,0
1285.5039077123204,19,1,0,0,0
3202.043754254113,13,1,1,0,0
7645.860549153719,19,1,0,0,0
8874.279203043443,14,1,1,0,0
751.6496194518593,17,1,1,0,0
5847.807091279467,17,1,1,0,0
977.055653398531,13,1,1,0,0
7328.464784079009,16,1,1,0,0
6359.195417045843,10,1,1,0,0
43409.17163384059,1,0,0,1,0
5428.947906288307,14,1,1,0,0
7787.532245785452,11,1,1,0,0
7541.543477726424,8,1,0,0,0
6044.693670475301,8,1,0,0,0
8860.766697693312,14,1,1,0,0
913.4173363491544,19,1,0,0,0
10487.193416661656,7,0,0,0,0
2148.9574133981832,23,1,0,1,0
4163.7650422947845,12,1,1,0,0
6886.410778279587,19,1,0,0,0
5970.545864114976,7,1,0,0,0
42155.38834941013,17,0,1,0,0
7575.103693913154,13,1,1,0,0
4320.993553214039,2,1,0,1,0
9643.41224483558,10,1,1,0,0
933.6245976420964,7,1,0,0,0
9672.682189760591,23,1,0,1,0
7428.358692324275,8,1,0,0,0
157.12377613909018,22,1,0,1,0
7749.664283264618,23,1,0,1,0
8803.243737757703,13,1,1,0,0
5133.43397051415,12,1,1,0,0
2535.151429296965,13,1,1,0,0
9315.461136823573,12,1,1,0,0
8683.0287453692,7,1,0,0,0
6474.526179951927,21,1,0,0,0
3810.391926140627,20,1,0,0,0
7854.750090738804,11,1,1,0,0
3808.2902721874384,6,1,0,0,0
7669.279757859863,16,1,1,0,0
2038.1364432792448,6,1,0,0,0
7734.805161844177,16,1,1,0,0
5820.40522918356,13,1,1,0,0
6900.142217274454,14,1,1,0,0
5214.797315354825,1,1,0,1,0
4692.456699065282,17,1,1,0,0
4366.301339125011,14,1,1,0,0
7852.50112734721,14,1,1,0,0
6262.873863146706,20,1,0,0,0
4369.455591069704,12,1,1,0,0
6749.165074933576,15,1,1,0,0
7575.067679089994,13,1,1,0,0
8488.29312472603,14,1,1,0,0
2225.75582934033,0,1,0,1,0
5708.825457905178,10,1,1,0,0
6900.8037191156,20,1,0,0,0
5533.151925600746,1,1,0,1,0
6536.874948756155,11,1,1,0,0
9599.002669183808,17,1,1,0,0
3933.629398694504,14,1,1,0,0
8623.126322128026,9,1,1,0,0
9253.029090382372,14,1,1,0,0
4041.471897856748,13,1,1,0,0
978.7665695997472,12,1,1,0,0
5562.552633254734,0,1,0,1,0
4257.688931522766,16,1,1,0,0
9331.477849480309,9,1,1,0,0
7994.591534389913,14,1,1,0,0
8669.83392012015,2,1,0,1,0
9325.004139982217,15,1,1,0,0
9066.086470510198,12,1,1,0,0
3345.3162522317148,10,1,1,0,0
145.8523957225637,2,1,0,1,0
519.938329950021,16,1,1,0,0
4036.1887237685214,12,1,1,0,0
4993.77665854196,7,1,0,0,0
9732.17591484068,14,1,1,0,0
1831.151346604822,17,1,1,0,0
1430.7564975311757,21,1,0,0,0
8893.006473267398,15,1,1,0,0
2029.738470035612,12,1,1,0,0
9866.973010751482,11,1,1,0,0
4052.993211392104,10,1,1,0,0
1198.684755744249,16,1,1,0,0
9814.71362565443,1,1,0,1,0
8553.180590322201,11,1,1,0,0
