tran_foreign,Device_Change,IP_Change,uni_acc_to_10min,uni_acc_to_1D,tran_ratio_count_10min_1D,tran_ratio_count_1D_30D,transaction_id
0,0,0,1,0,0.14286,0.03256,1282
0,1,0,1,0,0.16667,0.02817,1283
0,0,0,1,0,0.33333,0.01429,1284
0,0,0,1,0,0.25,0.01905,1285
0,0,0,1,0,0.25,0.01896,1286
0,0,1,1,0,0.25,0.01905,1287
0,0,0,1,0,0.2,0.02392,1288
0,0,1,1,0,0.2,0.02404,1289
0,0,1,1,0,0.25,0.01932,1290
0,0,0,1,0,0.25,0.01923,1291
0,0,0,1,0,0.2,0.02392,1292
0,1,1,1,0,0.16667,0.02871,1293
0,0,0,1,0,0.14286,0.03365,1294
0,0,0,1,0,0.16667,0.02871,1295
0,1,0,1,0,0.16667,0.02913,1296
0,0,1,1,0,0.2,0.02427,1297
0,0,0,1,0,0.16667,0.02899,1298
0,0,0,1,0,0.2,0.02463,1299
0,0,1,1,0,0.25,0.01961,1300
0,0,1,1,0,0.2,0.02451,1301
0,0,0,1,0,0.16667,0.02927,1302
0,0,0,1,0,0.14286,0.03415,1303
0,0,0,1,0,0.16667,0.02927,1304
0,0,1,1,0,0.14286,0.03431,1305
0,0,0,1,0,0.125,0.03902,1306
0,0,0,1,0,0.125,0.03941,1307
0,0,0,1,0,0.16667,0.03,1308
0,0,0,1,0,0.16667,0.02985,1309
0,0,0,1,0,0.2,0.02488,1310
0,0,1,1,0,0.2,0.02475,1311
0,0,1,1,0,0.2,0.02475,1312
0,0,1,1,0,0.16667,0.02985,1313
0,1,0,1,0,0.2,0.02525,1314
0,0,0,1,0,0.16667,0.03015,1315
0,0,0,1,1,0.33333,0.01523,1316
0,1,0,1,1,0.25,0.0202,1317
0,0,0,1,0,0.2,0.02513,1318
0,0,1,1,0,0.2,0.025,1319
0,0,0,1,0,0.2,0.025,1320
0,0,0,1,0,0.16667,0.03046,1321
0,0,0,1,0,0.14286,0.03553,1322
0,0,0,1,0,0.125,0.04103,1323
0,0,0,1,0,0.125,0.04103,1324
0,0,1,1,0,0.11111,0.04615,1325
0,0,0,1,0,0.25,0.02073,1326
0,0,1,1,0,0.4,0.02577,1327
0,0,0,1,0,0.33333,0.03077,1328
0,0,0,1,0,0.25,0.02105,1329
0,0,0,1,0,0.2,0.02646,1330
0,0,0,1,1,0.33333,0.01579,1331
0,0,1,1,1,0.5,0.02094,1332
0,1,1,1,0,0.2,0.02674,1333
0,1,0,1,0,0.2,0.02703,1334
0,0,0,1,0,0.2,0.02688,1335
0,0,0,1,0,0.25,0.02139,1336
0,1,1,1,0,0.2,0.02674,1337
0,0,1,1,0,0.16667,0.03209,1338
0,0,0,1,0,0.14286,0.03723,1339
0,0,1,1,0,0.125,0.04233,1340
0,1,0,1,0,0.11111,0.04839,1341
0,0,0,1,0,0.22222,0.04813,1342
0,0,0,1,0,0.1,0.05319,1343
0,0,0,1,0,0.1,0.05291,1344
0,0,1,1,0,0.14286,0.03743,1345
0,0,0,1,0,0.125,0.04255,1346
0,0,0,1,0,0.11111,0.04762,1347
0,0,0,1,0,0.125,0.04233,1348
0,1,1,1,0,0.11111,0.04737,1349
0,0,0,1,0,0.16667,0.03175,1350
0,0,1,1,0,0.14286,0.03684,1351
0,1,0,1,0,0.2,0.02646,1352
0,0,0,1,0,0.25,0.02116,1353
0,0,0,1,0,0.2,0.02632,1354
0,0,0,1,0,0.16667,0.03158,1355
0,0,0,1,0,0.14286,0.03665,1356
0,0,0,1,0,0.125,0.04167,1357
0,0,0,1,0,0.11111,0.04737,1358
0,1,0,1,0,0.16667,0.03297,1359
0,1,0,1,0,0.14286,0.03846,1360
0,0,1,1,0,0.14286,0.03825,1361
0,0,1,1,0,0.125,0.04348,1362
0,0,1,1,0,0.2,0.02717,1363
0,0,0,1,0,0.16667,0.03279,1364
0,0,0,1,0,0.14286,0.03804,1365
0,0,1,1,0,0.125,0.04372,1366
0,0,1,1,0,0.11111,0.04891,1367
0,0,0,1,0,0.1,0.05405,1368
0,0,0,1,0,0.09091,0.05914,1369
0,0,0,1,0,0.08333,0.06417,1370
0,0,0,1,0,0.08333,0.06417,1371
0,0,0,1,0,0.11111,0.04918,1372
0,0,0,1,0,0.1,0.05435,1373
0,0,0,1,0,0.09091,0.05946,1374
0,0,1,1,0,0.125,0.04324,1375
0,0,0,1,0,0.11111,0.04865,1376
0,0,0,1,0,0.2,0.05376,1377
0,1,0,1,0,0.11111,0.04865,1378
0,0,1,1,0,0.11111,0.04865,1379
0,0,0,1,0,0.11111,0.04865,1380
0,0,1,1,0,0.1,0.05376,1381
0,1,0,1,0,0.14286,0.03804,1382
0,0,0,1,0,0.16667,0.03243,1383
0,0,0,1,0,0.28571,0.03763,1384
0,0,0,1,0,0.16667,0.03226,1385
0,1,0,1,0,0.25,0.04255,1386
0,0,1,1,0,0.25,0.04255,1387
0,0,0,0,0,0.33333,0.04762,1388
0,0,0,1,0,0.1,0.05263,1389
0,0,0,1,0,0.1,0.05236,1390
0,0,0,1,0,0.1,0.05208,1391
0,1,0,1,0,0.09091,0.05699,1392
0,0,0,1,0,0.08333,0.06186,1393
0,0,1,1,0,0.15385,0.06667,1394
0,0,0,1,0,0.07143,0.07143,1395
0,1,1,1,0,0.06667,0.07614,1396
0,0,0,1,0,0.0625,0.08122,1397
0,0,0,1,0,0.0625,0.08081,1398
0,0,0,1,0,0.05882,0.08543,1399
0,0,0,1,0,0.08333,0.06091,1400
0,0,0,1,0,0.1,0.05128,1401
0,0,0,1,0,0.1,0.05102,1402
0,1,0,1,0,0.11111,0.04569,1403
0,1,0,1,0,0.125,0.0404,1404
0,0,0,1,0,0.16667,0.03046,1405
0,0,1,1,0,0.14286,0.03535,1406
0,0,0,1,0,0.14286,0.03518,1407
0,0,1,1,0,0.125,0.04,1408
0,1,0,1,1,0.25,0.02083,1409
0,0,0,1,0,0.25,0.02073,1410
0,0,0,1,1,0.33333,0.01554,1411
0,1,0,1,0,0.25,0.02116,1412
0,0,0,1,0,0.33333,0.01579,1413
0,0,1,1,0,0.33333,0.01587,1414
0,1,0,1,0,0.25,0.02128,1415
0,0,0,1,0,0.2,0.0266,1416
0,0,1,1,0,0.16667,0.03175,1417
0,0,1,1,0,0.14286,0.03723,1418
0,0,0,1,0,0.125,0.04233,1419
0,0,0,1,0,0.14286,0.03784,1420
0,0,0,1,0,0.25,0.04301,1421
0,1,0,1,0,0.11111,0.04813,1422
0,0,0,1,0,0.1,0.05348,1423
0,0,0,1,0,0.11111,0.04787,1424
0,0,0,1,0,0.125,0.04233,1425
0,0,0,1,0,0.11111,0.04762,1426
0,0,0,1,1,0.25,0.02222,1427
0,1,0,1,1,0.33333,0.01676,1428
0,0,0,1,0,0.33333,0.01685,1429
0,0,0,1,0,0.25,0.02235,1430
0,0,0,1,0,0.2,0.02825,1431
0,0,0,1,0,0.16667,0.03371,1432
0,0,0,1,0,0.28571,0.03911,1433
0,1,0,1,0,0.14286,0.03977,1434
0,0,1,1,0,0.25,0.0452,1435
0,0,0,1,0,0.16667,0.03409,1436
0,0,1,1,0,0.14286,0.03977,1437
0,0,0,1,0,0.25,0.0452,1438
0,0,0,1,0,0.11111,0.05056,1439
0,0,0,1,0,0.1,0.05587,1440
0,0,1,1,0,0.125,0.04444,1441
0,0,1,1,0,0.11111,0.05,1442
0,1,0,1,0,0.125,0.0442,1443
0,0,1,1,0,0.11111,0.04972,1444
0,0,0,1,0,0.14286,0.03889,1445
0,0,1,1,0,0.16667,0.03352,1446
0,0,0,1,0,0.14286,0.03911,1447
0,0,0,1,0,0.125,0.04444,1448
0,0,0,1,0,0.11111,0.04972,1449
0,0,0,1,0,0.11111,0.04945,1450
0,0,1,1,0,0.1,0.05464,1451
0,0,0,1,0,0.1,0.05464,1452
0,0,0,1,0,0.2,0.05464,1453
0,0,0,1,0,0.2,0.05464,1454
0,0,1,1,0,0.125,0.0442,1455
0,1,0,1,0,0.25,0.02198,1456
0,0,0,1,0,0.2,0.02732,1457
0,0,1,1,0,0.16667,0.03261,1458
0,0,0,1,0,0.14286,0.03804,1459
0,0,0,1,0,0.16667,0.03243,1460
0,0,0,1,0,0.16667,0.03261,1461
0,0,0,1,0,0.14286,0.03784,1462
0,0,0,1,0,0.125,0.04372,1463
0,0,0,1,0,0.125,0.04372,1464
0,0,1,1,0,0.14286,0.03804,1465
0,0,0,1,0,0.14286,0.03784,1466
0,0,0,1,0,0.14286,0.03784,1467
0,0,0,1,0,0.125,0.04324,1468
0,0,1,1,0,0.25,0.02162,1469
0,0,1,1,0,0.2,0.02688,1470
0,0,0,1,0,0.2,0.02688,1471
0,0,0,1,0,0.25,0.02162,1472
0,0,0,1,0,0.2,0.02688,1473
0,0,1,1,0,0.16667,0.03226,1474
0,0,1,1,0,0.14286,0.03743,1475
0,0,0,1,0,0.2,0.02688,1476
0,1,0,1,0,0.16667,0.03243,1477
0,0,0,1,0,0.16667,0.03243,1478
0,0,1,1,0,0.28571,0.03763,1479
0,0,1,1,0,0.25,0.02174,1480
0,0,0,1,1,0.5,0.01099,1481
0,0,0,1,1,0.5,0.01099,1482
0,0,0,1,1,0.66667,0.01639,1483
0,0,0,1,0,0.25,0.02186,1484
0,0,1,1,0,0.2,0.02778,1485
0,0,0,1,0,0.16667,0.03315,1486
0,0,0,1,0,0.14286,0.03867,1487
0,0,1,1,0,0.125,0.04396,1488
0,0,1,1,0,0.16667,0.03297,1489
0,0,0,1,0,0.14286,0.03825,1490
0,0,0,1,0,0.14286,0.03825,1491
0,0,0,1,0,0.125,0.04348,1492
0,1,0,1,0,0.11111,0.04891,1493
0,0,0,1,0,0.1,0.05405,1494
0,0,0,1,0,0.1,0.05376,1495
0,0,0,1,0,0.125,0.04348,1496
0,0,0,1,0,0.11111,0.04865,1497
0,1,0,1,0,0.1,0.05405,1498
0,0,0,1,0,0.16667,0.03226,1499
0,1,0,1,0,0.14286,0.03743,1500
0,0,1,1,0,0.125,0.04301,1501
0,1,1,1,0,0.14286,0.03743,1502
0,0,0,1,0,0.16667,0.03191,1503
0,0,0,1,0,0.16667,0.03191,1504
0,0,0,1,0,0.14286,0.03704,1505
0,0,1,1,0,0.125,0.04211,1506
0,0,0,1,0,0.125,0.04233,1507
0,1,0,1,0,0.16667,0.03191,1508
0,0,1,1,0,0.14286,0.03743,1509
0,0,1,1,0,0.14286,0.03743,1510
0,0,1,1,0,0.14286,0.03743,1511
0,0,0,1,0,0.2,0.02674,1512
0,0,0,1,0,0.25,0.02162,1513
0,0,1,1,0,0.2,0.02688,1514
0,0,0,1,0,0.16667,0.03209,1515
0,0,0,1,0,0.16667,0.03191,1516
0,0,0,1,0,0.28571,0.03704,1517
0,0,0,1,0,0.14286,0.03684,1518
0,0,1,1,0,0.14286,0.03665,1519
0,0,0,1,0,0.125,0.04188,1520
0,0,0,1,0,0.22222,0.04688,1521
0,0,1,1,0,0.33333,0.01579,1522
0,0,0,1,0,0.25,0.02094,1523
0,0,0,1,0,0.2,0.02604,1524
0,0,0,1,0,0.16667,0.03109,1525
0,0,0,1,0,0.14286,0.03608,1526
0,0,1,1,0,0.125,0.04103,1527
0,0,1,1,0,0.11111,0.04615,1528
0,0,0,1,0,0.1,0.05102,1529
0,0,1,1,0,0.11111,0.04615,1530
0,0,0,1,0,0.1,0.05155,1531
0,0,0,1,0,0.125,0.04167,1532
0,0,0,1,0,0.16667,0.03158,1533
0,1,0,1,0,0.16667,0.03141,1534
0,0,0,1,0,0.14286,0.03646,1535
0,0,1,1,0,0.16667,0.03125,1536
0,0,0,1,0,0.14286,0.03627,1537
0,0,0,1,0,0.25,0.04124,1538
0,0,0,1,0,0.11111,0.04615,1539
0,0,0,1,0,0.11111,0.04639,1540
0,0,0,1,0,0.11111,0.04663,1541
0,1,0,1,0,0.1,0.05181,1542
0,0,1,1,0,0.09091,0.0567,1543
0,1,0,1,0,0.11111,0.04615,1544
0,0,0,1,0,0.16667,0.03077,1545
0,0,1,1,0,0.14286,0.0359,1546
0,0,1,1,0,0.14286,0.0359,1547
0,0,0,1,0,0.25,0.02094,1548
0,0,0,1,0,0.2,0.02618,1549
0,0,0,1,0,0.2,0.02604,1550
0,0,0,1,0,0.16667,0.03109,1551
0,0,0,1,0,0.16667,0.03093,1552
0,0,0,1,0,0.16667,0.03077,1553
0,0,1,1,0,0.14286,0.03627,1554
0,0,0,1,0,0.25,0.04124,1555
0,0,1,1,0,0.11111,0.04639,1556
0,0,0,1,0,0.11111,0.04615,1557
0,0,0,1,0,0.1,0.05102,1558
0,0,0,1,0,0.09091,0.05612,1559
0,0,0,1,0,0.08333,0.06122,1560
0,0,0,1,0,0.08333,0.06122,1561
0,0,0,1,0,0.07692,0.06599,1562
0,0,0,1,0,0.08333,0.06186,1563
0,0,0,1,0,0.09091,0.0567,1564
0,0,1,1,0,0.11111,0.04639,1565
0,0,0,1,0,0.11111,0.04615,1566
0,0,1,1,0,0.11111,0.04615,1567
0,0,1,1,0,0.1,0.05128,1568
0,0,0,1,0,0.09091,0.05612,1569
0,0,0,1,0,0.09091,0.05612,1570
0,0,0,1,0,0.14286,0.03646,1571
0,0,0,1,0,0.125,0.04145,1572
0,0,0,1,1,0.125,0.04124,1573
0,0,0,1,1,0.125,0.04145,1574
0,0,0,1,0,0.125,0.04124,1575
0,0,0,1,0,0.16667,0.03093,1576
0,0,1,1,0,0.14286,0.0359,1577
0,0,0,1,0,0.16667,0.03109,1578
0,0,1,1,0,0.28571,0.03608,1579
0,0,0,1,0,0.125,0.04188,1580
0,0,1,1,0,0.125,0.04188,1581
0,0,0,1,0,0.14286,0.03684,1582
0,0,1,1,0,0.125,0.04255,1583
0,0,0,1,0,0.11111,0.04787,1584
0,0,1,1,0,0.2,0.05291,1585
0,0,1,1,0,0.1,0.05348,1586
0,0,0,1,0,0.18182,0.05851,1587
0,0,0,1,0,0.09091,0.0582,1588
0,0,0,1,0,0.14286,0.03763,1589
0,1,0,1,0,0.14286,0.03743,1590
0,0,0,1,0,0.16667,0.03191,1591
0,0,0,1,0,0.25,0.02128,1592
0,0,0,1,0,0.2,0.02674,1593
0,0,0,1,0,0.16667,0.03191,1594
0,0,0,1,0,0.2,0.02674,1595
0,0,0,1,0,0.2,0.0266,1596
0,0,0,1,0,0.16667,0.03175,1597
0,0,0,1,0,0.28571,0.03684,1598
0,0,0,1,0,0.125,0.04188,1599
0,0,0,1,0,0.16667,0.03158,1600
0,1,0,1,0,0.14286,0.03684,1601
0,1,0,1,0,0.125,0.04188,1602
0,0,0,1,0,0.11111,0.04688,1603
0,0,0,1,0,0.1,0.05181,1604
0,1,0,1,0,0.1,0.05155,1605
0,1,0,1,0,0.14286,0.0359,1606
0,0,0,1,0,0.125,0.04082,1607
0,0,0,1,0,0.2,0.02577,1608
0,0,0,1,0,0.2,0.02577,1609
0,0,0,1,0,0.2,0.02591,1610
0,0,0,1,0,0.25,0.02128,1611
0,0,1,1,0,0.25,0.02116,1612
0,0,0,1,1,0.25,0.02116,1613
0,0,1,1,0,0.2,0.02632,1614
0,0,0,1,0,0.2,0.02646,1615
0,0,0,1,0,0.16667,0.03158,1616
0,0,0,1,0,0.14286,0.03665,1617
0,0,0,1,0,0.125,0.04167,1618
0,0,0,1,0,0.11111,0.04663,1619
0,0,0,1,0,0.1,0.05155,1620
0,0,0,1,0,0.09091,0.05641,1621
0,1,0,1,0,0.08333,0.06122,1622
0,0,0,1,0,0.09091,0.05612,1623
0,0,0,1,0,0.08333,0.06091,1624
0,0,0,1,0,0.09091,0.05584,1625
0,0,0,1,0,0.11111,0.04592,1626
0,1,0,1,0,0.11111,0.04592,1627
0,0,0,1,0,0.16667,0.03077,1628
0,1,0,1,0,0.25,0.02073,1629
0,0,0,1,0,0.4,0.02577,1630
0,0,0,1,0,0.16667,0.03125,1631
0,1,0,1,0,0.16667,0.03109,1632
0,1,0,1,0,0.2,0.02618,1633
0,0,0,1,0,0.16667,0.03125,1634
0,0,0,1,0,0.14286,0.03646,1635
0,0,0,1,0,0.125,0.04145,1636
0,0,1,1,0,0.11111,0.04663,1637
0,0,0,1,0,0.1,0.05155,1638
0,0,0,1,0,0.14286,0.03627,1639
0,1,0,1,0,0.125,0.04124,1640
0,0,0,1,0,0.11111,0.04639,1641
0,0,1,1,0,0.1,0.05128,1642
0,0,0,1,0,0.18182,0.05612,1643
0,0,0,1,0,0.08333,0.06154,1644
0,0,0,1,0,0.07692,0.06701,1645
0,0,0,1,0,0.11111,0.04639,1646
0,0,0,1,0,0.11111,0.04615,1647
0,0,1,1,0,0.1,0.05155,1648
0,0,1,1,0,0.09091,0.05641,1649
0,0,0,1,0,0.16667,0.06122,1650
0,0,0,1,0,0.09091,0.05584,1651
0,0,0,1,0,0.09091,0.05584,1652
0,0,0,1,0,0.16667,0.06061,1653
0,1,0,1,0,0.11111,0.04592,1654
0,0,1,1,0,0.1,0.05076,1655
0,0,0,1,0,0.09091,0.05556,1656
0,1,0,1,0,0.16667,0.0603,1657
0,0,0,1,0,0.08333,0.0603,1658
0,0,0,1,0,0.16667,0.0303,1659
0,0,0,1,0,0.14286,0.03553,1660
0,0,0,1,0,0.125,0.04061,1661
0,1,1,1,0,0.25,0.02041,1662
0,0,0,1,0,0.2,0.02538,1663
0,0,0,1,0,0.33333,0.01531,1664
0,1,0,1,1,0.5,0.01031,1665
0,0,0,1,0,0.33333,0.01546,1666
0,0,0,1,0,0.25,0.02051,1667
0,1,0,1,0,0.2,0.02564,1668
0,0,0,1,1,1.0,1.0,1669
0,0,0,1,1,0.5,1.0,1670
0,0,0,1,1,0.33333,1.0,1671
0,0,0,1,0,0.25,1.0,1672
0,0,0,1,1,0.5,0.4,1673
0,0,0,1,0,0.33333,0.5,1674
0,0,0,1,1,0.5,0.28571,1675
0,0,0,1,1,0.33333,0.375,1676
0,0,0,1,1,0.33333,0.33333,1677
0,0,0,1,0,0.25,0.4,1678
0,0,0,1,0,0.2,0.45455,1679
0,0,0,1,0,0.16667,0.5,1680
0,0,0,1,0,0.33333,0.23077,1681
0,0,0,1,1,1.0,0.07143,1682
0,0,0,1,1,1.0,0.06667,1683
0,0,0,1,1,0.5,0.125,1684
0,0,0,1,0,0.33333,0.17647,1685
0,0,0,1,0,0.33333,0.16667,1686
0,0,0,1,1,0.5,0.10526,1687
0,0,0,1,1,0.5,0.1,1688
0,0,0,1,0,0.33333,0.14286,1689
0,0,0,1,0,0.25,0.18182,1690
0,0,0,1,0,0.2,0.21739,1691
0,0,0,1,0,0.16667,0.25,1692
0,0,0,1,0,0.14286,0.28,1693
0,0,0,1,0,0.14286,0.26923,1694
0,0,0,1,0,0.16667,0.22222,1695
0,0,0,1,0,0.16667,0.21429,1696
0,0,0,1,0,0.25,0.13793,1697
0,0,0,1,0,0.2,0.16667,1698
0,0,0,1,0,0.16667,0.19355,1699
0,0,0,1,0,0.2,0.15625,1700
0,0,0,1,1,0.5,0.06061,1701
0,0,0,1,0,0.33333,0.08824,1702
0,0,0,1,0,0.33333,0.08571,1703
0,0,0,1,0,0.25,0.11111,1704
0,0,0,1,0,0.2,0.13514,1705
0,0,0,1,0,0.16667,0.15789,1706
0,0,0,1,0,0.14286,0.17949,1707
0,0,0,1,0,0.2,0.125,1708
0,0,0,1,0,0.2,0.12195,1709
0,0,0,1,0,0.33333,0.07143,1710
0,0,0,1,1,0.5,0.04651,1711
0,0,0,1,1,0.5,0.04545,1712
0,0,0,1,0,0.33333,0.06667,1713
0,0,0,1,0,0.25,0.08696,1714
0,0,0,1,0,0.2,0.10638,1715
0,0,0,1,0,0.2,0.10417,1716
0,0,0,1,0,0.16667,0.12245,1717
0,0,0,1,0,0.16667,0.12,1718
0,0,0,1,1,0.33333,0.05882,1719
0,0,0,1,1,0.5,0.03846,1720
0,0,0,1,1,0.33333,0.0566,1721
0,0,0,1,0,0.25,0.07407,1722
0,0,0,1,0,0.2,0.09091,1723
0,0,0,1,0,0.2,0.08929,1724
0,0,0,1,0,0.16667,0.10526,1725
0,0,0,1,0,0.14286,0.12069,1726
0,0,0,1,1,0.33333,0.05085,1727
0,0,0,1,0,0.25,0.06667,1728
0,0,0,1,0,0.25,0.06557,1729
0,0,0,1,0,0.33333,0.04839,1730
0,0,0,1,0,0.33333,0.04762,1731
0,0,0,1,1,0.33333,0.04688,1732
0,0,0,1,0,0.25,0.06154,1733
0,0,0,1,0,0.2,0.07576,1734
0,0,0,1,0,0.16667,0.08955,1735
0,0,0,1,0,0.14286,0.10294,1736
0,0,0,1,0,0.125,0.11594,1737
0,0,0,1,0,0.25,0.05714,1738
0,0,0,1,0,0.2,0.07042,1739
0,0,0,1,1,0.33333,0.04167,1740
0,0,0,1,0,0.25,0.05479,1741
0,0,0,1,0,0.2,0.06757,1742
0,0,0,1,0,0.16667,0.08,1743
0,0,0,1,0,0.2,0.06579,1744
0,0,0,1,0,0.16667,0.07792,1745
0,0,0,1,0,0.33333,0.03846,1746
0,0,0,1,0,0.25,0.05063,1747
0,0,0,1,0,0.2,0.0625,1748
0,0,0,1,0,0.16667,0.07407,1749
0,0,0,1,0,0.2,0.06098,1750
0,0,0,1,0,0.33333,0.03614,1751
0,0,0,1,0,0.33333,0.03571,1752
0,0,0,1,0,0.25,0.04706,1753
0,0,0,1,0,0.4,0.05814,1754
0,0,0,1,0,0.2,0.05747,1755
0,0,0,1,0,0.25,0.04545,1756
0,0,0,1,0,0.2,0.05618,1757
0,0,0,1,1,0.25,0.04444,1758
0,0,0,1,0,0.2,0.05495,1759
0,0,0,1,0,0.16667,0.06522,1760
0,0,0,1,0,0.16667,0.06452,1761
0,0,0,1,0,0.16667,0.06383,1762
0,0,0,1,0,0.16667,0.06316,1763
0,0,0,1,0,0.16667,0.0625,1764
0,0,0,1,0,0.25,0.04124,1765
0,0,0,1,1,0.5,0.02041,1766
0,0,0,1,0,0.33333,0.0303,1767
0,0,0,1,1,1.0,0.01031,1768
0,0,0,1,1,0.5,0.02062,1769
0,0,0,1,1,0.5,0.02062,1770
0,0,0,1,0,0.33333,0.03093,1771
0,0,0,1,0,0.25,0.04082,1772
0,0,0,1,0,0.2,0.05051,1773
0,0,0,1,0,0.16667,0.06,1774
0,0,0,1,0,0.2,0.05051,1775
0,0,0,1,1,0.5,0.0202,1776
0,0,0,1,1,0.5,0.02062,1777
0,0,0,1,0,0.33333,0.03061,1778
0,0,0,1,1,0.33333,0.0303,1779
0,0,0,1,0,0.5,0.04,1780
0,0,0,1,0,0.2,0.05,1781
0,0,0,1,0,0.16667,0.05941,1782
0,0,0,1,0,0.2,0.04902,1783
0,0,0,1,0,0.25,0.03883,1784
0,0,0,1,0,0.2,0.04854,1785
0,0,0,1,0,0.2,0.04808,1786
0,0,0,1,0,0.2,0.04762,1787
0,0,0,1,0,0.2,0.04717,1788
0,0,0,1,0,0.2,0.04673,1789
0,0,0,1,0,0.2,0.04673,1790
0,0,0,1,0,0.2,0.0463,1791
0,0,0,1,0,0.16667,0.05505,1792
0,0,0,1,0,0.14286,0.06364,1793
0,0,0,1,0,0.125,0.07207,1794
0,0,0,1,0,0.2,0.04545,1795
0,0,0,1,1,0.33333,0.02727,1796
0,0,0,1,1,0.33333,0.02703,1797
0,0,0,1,0,0.25,0.03571,1798
0,0,0,1,0,0.2,0.04425,1799
0,0,0,1,0,0.16667,0.05263,1800
0,0,0,1,0,0.14286,0.06087,1801
0,0,0,1,0,0.125,0.06897,1802
0,0,0,1,0,0.14286,0.06087,1803
0,0,0,1,0,0.14286,0.06034,1804
0,0,0,1,1,0.25,0.0354,1805
0,0,0,1,1,0.25,0.0354,1806
0,0,0,1,0,0.4,0.04386,1807
0,0,0,1,0,0.16667,0.05217,1808
0,0,0,1,0,0.14286,0.06034,1809
0,0,0,1,0,0.125,0.06897,1810
0,0,0,1,0,0.14286,0.06034,1811
0,0,0,1,0,0.25,0.06838,1812
0,0,0,1,0,0.11111,0.07692,1813
0,0,0,1,0,0.14286,0.05932,1814
0,0,0,1,1,1.0,0.00885,1815
0,0,0,1,1,0.5,0.01818,1816
0,0,0,1,1,0.5,0.01818,1817
0,0,0,1,1,1.0,0.00935,1818
0,0,0,1,1,1.0,0.01852,1819
0,0,0,1,1,0.33333,0.02752,1820
0,0,0,1,0,0.25,0.03636,1821
0,0,0,1,0,0.2,0.04545,1822
0,0,0,1,0,0.33333,0.02804,1823
0,0,0,1,1,1.0,0.00952,1824
0,0,0,1,1,0.5,0.01887,1825
0,0,0,1,1,1.0,0.0098,1826
0,0,0,1,1,0.5,0.01942,1827
0,0,0,1,0,0.33333,0.02913,1828
0,0,0,1,0,0.25,0.03883,1829
0,0,0,1,0,0.2,0.04808,1830
0,0,0,1,0,0.33333,0.02913,1831
0,0,0,1,1,0.5,0.01961,1832
0,0,0,1,1,0.5,0.02083,1833
0,0,0,1,0,0.33333,0.03093,1834
0,0,0,1,0,0.25,0.04082,1835
0,0,0,1,0,0.2,0.05051,1836
0,0,0,1,0,0.16667,0.06,1837
0,0,0,1,0,0.2,0.05051,1838
0,0,0,1,1,0.5,0.02041,1839
0,0,0,1,0,0.33333,0.03093,1840
0,0,0,1,0,0.33333,0.03061,1841
0,0,0,1,0,0.25,0.0404,1842
0,0,0,1,0,0.2,0.05,1843
0,0,0,1,0,0.16667,0.06061,1844
0,0,0,1,0,0.14286,0.07,1845
0,0,0,1,0,0.14286,0.06931,1846
0,0,0,1,0,0.14286,0.06931,1847
0,0,0,1,0,0.125,0.07843,1848
0,0,0,1,0,0.25,0.04,1849
0,0,0,1,0,0.25,0.04,1850
0,0,0,1,0,0.2,0.0495,1851
0,0,0,1,1,0.5,0.02041,1852
0,0,0,1,1,0.5,0.0202,1853
0,0,0,1,1,0.33333,0.03,1854
0,0,0,1,1,0.25,0.04,1855
0,0,0,1,1,0.25,0.04124,1856
0,0,0,1,1,0.2,0.05102,1857
0,0,0,1,1,0.33333,0.03125,1858
0,0,0,1,0,0.25,0.04211,1859
0,0,0,1,1,0.25,0.04167,1860
0,0,0,1,0,0.25,0.04124,1861
0,0,0,1,0,0.2,0.05102,1862
0,0,0,1,0,0.16667,0.06122,1863
0,0,0,1,0,0.2,0.05051,1864
0,0,0,1,0,0.2,0.05051,1865
0,0,0,1,0,0.16667,0.06,1866
0,0,0,1,0,0.2,0.05,1867
0,0,0,1,0,0.16667,0.05941,1868
0,0,0,1,1,1.0,0.0098,1869
0,0,0,1,1,0.5,0.01961,1870
0,0,0,1,0,0.33333,0.02913,1871
0,0,0,1,0,0.25,0.03846,1872
0,0,0,1,0,0.2,0.04808,1873
0,0,0,1,0,0.25,0.03922,1874
0,0,0,1,0,0.33333,0.0297,1875
0,0,0,1,0,0.25,0.03922,1876
0,0,0,1,0,0.25,0.03922,1877
0,0,0,1,1,0.5,0.01961,1878
0,0,0,1,1,0.5,0.0198,1879
0,0,0,1,1,0.5,0.02,1880
0,0,0,1,0,0.33333,0.0297,1881
0,0,0,1,0,0.25,0.03922,1882
0,0,0,1,0,0.2,0.0495,1883
0,0,0,1,1,1.0,0.0102,1884
0,0,0,1,1,0.5,0.02083,1885
0,0,0,1,1,1.0,0.01087,1886
0,0,0,1,1,0.5,0.02299,1887
0,0,0,1,1,0.5,0.02326,1888
0,0,0,1,1,0.5,0.02353,1889
0,0,0,1,1,0.33333,0.03571,1890
0,0,0,1,0,0.33333,0.03659,1891
0,0,0,1,0,0.25,0.05,1892
0,0,0,1,0,0.2,0.06173,1893
0,0,0,1,0,0.16667,0.07317,1894
0,0,0,1,0,0.25,0.04938,1895
0,0,0,1,1,0.5,0.02439,1896
0,0,0,1,1,0.33333,0.03614,1897
0,0,0,1,1,0.33333,0.03614,1898
0,0,0,1,1,0.25,0.04762,1899
0,0,0,1,0,0.25,0.04762,1900
0,0,0,1,1,1.0,0.0119,1901
